id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
619	Lotto	Because of the economic crisis of the last year, the company you work for has closed and you have lost your job. Recently you have been looking for a new job, but without success. You realise that you need some experience in computer technology and are convinced that you will be employed much more easily if this experience is on your CV.You insert false information in your CV about your ability in information technology. You know that in this way you will be considered above the other more qualified candidates and get the job.	orig		-3	-5	-1	-2	-2	-2	-3	Harming others by taking a job from more qualified candidates	Cheating by providing false information on the CV	No direct betrayal, but lack of loyalty to the truth	No direct subversion of authority, but disregard for hiring rules	No direct degradation, but compromise of personal integrity	No direct oppression, but unfair advantage over others	Scenario exhibits multiple immoral behaviors, strongly violating fairness and moderately violating other norms.	-0.6
620	Effron	Yelled at the delivery man because he was late	orig		-3	0	0	0	0	0	-2	Yelling at the delivery man causes emotional harm.	No cheating or unfairness involved in this scenario.	No betrayal or loyalty issues in this scenario.	No authority figure is involved or challenged.	No degradation or disrespect for human dignity.	No oppression or restriction of freedom involved.	Harmful act with no other moral implications.	-1.6
621	Mickelberg	Person X hailed a bus and asked the bus driver which stop was the closest stop to get to the city.	orig		4	0	0	2	0	0	2	The bus driver is helping Person X by providing information.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is relevant in this scenario.	The bus driver is following their authority by providing information.	No degradation or sanctity is involved in this scenario.	No oppression or restriction of liberty is involved in this scenario.	Helpful and respectful of authority, but not extremely moral.	0.23
622	Effron	Gave his balloon to a child who had let hers go	orig		5	0	0	0	0	0	4	The person helps the child by giving their balloon.	No cheating or unfairness is involved in this scenario.	No betrayal or disloyalty is involved in this scenario.	No authority figure is involved or subverted in this scenario.	No degradation or disrespect is involved in this scenario.	No oppression or restriction of liberty is involved in this scenario.	Highly moral due to extreme act of helping.	2.91612912
623	Mickelberg	Person X declined a high-paying job with a weapons manufacturing company because they didn't believe in what the company stood for.	orig		4	0	0	2	3	4	3	Person X helps by not contributing to harm caused by weapons.	No cheating or unfairness involved in Person X's decision.	No betrayal or loyalty issues, as Person X never committed to the company.	Person X does not subvert authority, but exercises personal autonomy.	Person X upholds sanctity by refusing to contribute to harmful activities.	Person X exercises liberty by making a choice that aligns with their values.	Scenario promotes positive norms, but with varying degrees of strength.	2.27
624	Clifford	You see a mayor saying that the neighboring town is a much better town.	orig		-2	0	-3	0	-2	0	-2	The mayor's statement may harm the reputation of their own town.	No cheating or unfairness is involved in the mayor's statement.	The mayor's praise of a neighboring town may be seen as a betrayal of their own town.	The mayor's statement does not challenge their own authority.	The mayor's statement may degrade the reputation of their own town.	No oppression or restriction of liberty is involved in the mayor's statement.	Scenario is immoral due to harm, betrayal, and degradation.	-1.6
625	Effron	Found an expensive briefcase and tried to locate its owner	orig		4	2	0	0	0	0	3	Trying to locate the owner helps them, so it's a positive act.	No cheating involved, as the goal is to return the briefcase.	No betrayal, as there's no prior relationship with the owner.	No authority figure is involved, so this norm doesn't apply.	No degradation or sanctity issues are involved in this scenario.	No oppression or restriction of liberty is involved.	Helpful and fair actions with no negative norms.	3.07096768
626	Kruepke	A couple of years ago, I was out on the streets using drugs. I had a very young attractive girlfriend. I used to let her do whatever she wanted to do, like prostitution and stuff like that.	orig		-4	0	-2	0	-4	-3	-3	Allowing girlfriend to engage in harmful activities like prostitution.	No clear indication of cheating or unfairness in the scenario.	No clear indication of betrayal, but lack of protection and care for girlfriend.	No clear indication of subversion or authority in the scenario.	Allowing girlfriend to engage in degrading activities like prostitution.	Restricting girlfriend's freedom and autonomy by allowing harmful activities.	Scenario is immoral due to harm, betrayal, degradation, and oppression.	-2.87
627	Clifford	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	orig		-2	0	-4	0	0	0	-2	The US swimmer is not causing harm, but not helping their teammate either.	No cheating is involved, the Chinese swimmer wins fairly.	The US swimmer's cheering can be seen as a betrayal of their teammate.	No authority is being challenged or subverted.	No degradation or disrespect is involved, just a surprising reaction.	No oppression or restriction of freedom is involved.	Scenario is immoral due to harm and betrayal, but no other norms are violated.	-1.8
628	Kruepke	I was in high school and about to take a physiology exam. I didn't study for the test so I grabbed the exam of a guy who sat in front of me. I passed it around to my friends nearby and then gave it back.	orig		0	-4	-3	-4	0	0	-3	No harm, but didn't help others by cheating	Cheated by copying and passing the exam	Betrayed the trust of the student who sat in front	Disregarded the authority of the teacher and the exam rules	No degradation or sanctity issues involved	No oppression or restriction of liberty involved	Scenario is immoral due to cheating, betrayal, and subversion.	-2.5
629	Mickelberg	Person X failed a student because they were African American.	orig		-4	-5	-4	-4	-4	-5	-4	The student was harmed by being failed unfairly.	The teacher cheated the student by not evaluating them fairly.	The teacher betrayed the student's trust by not acting impartially.	The teacher misused their authority to discriminate against the student.	The student's dignity was degraded by the unfair treatment.	The student's freedom to succeed was oppressed by the teacher's discriminatory action.	Extremely immoral due to multiple extreme violations of norms.	-3.5
630	Clifford	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	orig		-3	-4	-4	0	-4	0	-3	Using a stranger's toothbrush can spread germs and harm their health.	The teenager is taking advantage of someone else's property without permission.	The teenager is violating the trust of the toothbrush's owner.	No authority figure is directly involved in this scenario.	The teenager is engaging in a disgusting and unsanitary behavior.	The scenario does not involve restricting someone's freedom or autonomy.	Scenario exhibits multiple immoral acts, violating several moral norms.	-2.6
