id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-3	0	0	-2	-4	1	-3	Publicly degrades teachers, harming their dignity.	Unrelated to fairness or cheating.	No direct betrayal implied.	Undermines respect for educational authority.	Degrades the sanctity of teaching.	Exercises free speech but risks marginalizing.	Degrades and harms teachers' dignity.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		-3	0	1	2	0	-2	-1	Actively harming one to save six; net help but direct harm.	No unfairness or cheating; utilitarian trade-off.	No betrayal; fulfilling duty to save trapped group.	Following protocol (fire doors) aligns with authority.	No degradation of sanctity; neutral context.	Denying one person’s liberty to escape.	Morally conflicted: harms one but saves many, aligns with duty.	-0.6
570	Effron	Worked in a state park for a summer	orig		3	1	1	2	3	2	3	Maintaining parks aids environmental and public well-being.	Standard employment; no unfair practices evident.	Fulfilled temporary duties; moderate loyalty.	Followed park regulations and hierarchy.	Preserved natural sanctity through conservation.	Supported public access to nature.	Ethical contribution to public service and environment.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-3	-4	-3	0	0	-1	-3	Caused financial harm by breaking the vase.	Refusing to pay is unfair compensation.	Damaged trust in a friendship.	No authority dynamic involved.	Vase lacks sacred or symbolic value.	Limited relevance; minor infringement of property rights.	Unfair, harmful, and disloyal action.	-2.34
572	Effron	Volunteered to help renovate a church	orig		4	0	3	3	5	2	4	Volunteering preserves a sacred space, aiding community cohesion.	No deceit or unfairness in voluntary labor.	Demonstrates commitment to a religious community.	Supports institutional religious authority.	Renovation elevates a holy space’s purity.	Freely chosen act promotes communal liberty.	Altruistic contribution enhancing sanctity and community.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-3	0	0	0	-3	0	-2	Laughing may cause emotional harm to the child.	No cheating or unfairness involved.	No betrayal of trust or loyalty.	No challenge to authority figures.	Mocking degrades the child's dignity.	No systemic oppression or liberty violation.	Mocking a child is unkind but not severely immoral.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		-4	0	-3	-2	-3	-4	-1	Killing one to save five; extreme harm to individual.	No unfairness or cheating; survival necessity.	Sacrificing leader for group survival; moderate betrayal.	Acting against leader’s authority for survival.	Violates sanctity of life via intentional killing.	Denies individual liberty to save others.	Utilitarian gain but violates moral prohibitions.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		5	0	4	0	0	3	4	Actively helped nephew transition smoothly.	No unfair advantage or cheating involved.	Demonstrated loyalty to friend by aiding nephew.	No challenge to authority structures.	No violation of sanctity or purity norms.	Enhanced nephew's liberty through support.	Altruistic support aligned with moral norms.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-5	-1	-4	-3	-4	-3	-4	Endangers children's health; extreme harm.	Unfair neglect, but not central.	Betrays parental responsibility.	Disregards legal/parental authority.	Disregards sanctity of child safety.	Restricts children's freedom.	Severe endangerment; extremely immoral.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		-1	0	-1	0	0	0	-1	Underperformance may harm company goals indirectly.	No evidence of dishonesty; neutral fairness impact.	Mild disloyalty to employer expectations.	No intentional defiance of authority.	Irrelevant to sanctity norms.	No direct oppression or liberty violation.	Mildly negative due to unmet responsibilities.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		-4	-3	-3	-2	-4	-5	-4	Extreme harm to one (death) to save five.	Unfairly sacrificing one without consent.	Betrays individual trust for family survival.	Overrides individual autonomy for group decision.	Violates bodily sanctity via lethal extraction.	Extreme oppression of individual liberty.	Immoral due to forced sacrifice, despite saving more.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		0	-1	-1	-2	0	-1	1	No harm intended; corrected by returning candles.	Unintentional unfairness corrected, minimal impact.	Mistake posed minor disloyalty, later resolved.	Briefly ignored rules, then complied.	No sacred elements involved.	Minor property rights issue, resolved.	Mistake corrected, minimal moral impact.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		-1	-2	0	0	0	-2	-1	Minor inconvenience, not severe harm.	Denied fair access to others.	No group loyalty violated.	No authority challenged.	No sanctity concerns involved.	Limited others' freedom to enter.	Inconsiderate but not severely immoral.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		4	0	0	0	3	1	4	Helping a sick stray cat with antibiotics reduces harm.	No unfairness or cheating involved in aiding the cat.	No loyalty or betrayal dynamics in this scenario.	Antibiotics were obtained legally via a vet; no defiance.	Preserving life aligns with sanctity of living beings.	Aiding the cat supports its liberty to thrive.	Actively helping a vulnerable being is morally commendable.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		-2	-5	-3	-4	-3	-1	-4	Unfair advantage harms competitors' efforts.	Direct violation of competitive fairness.	Breaches trust in sportsmanship.	Defies anti-doping regulations.	Undermines integrity of the sport.	Limits others' fair opportunities.	Intentional cheating undermines morality.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		-3	-2	-4	-2	-2	-3	-2	Intentional harm to one saves three lives.	Unfair sacrifice without consent.	Breach of trust between colleagues.	Misuse of authority to endanger subordinate.	Violent death violates sanctity of life.	Forced sacrifice restricts individual liberty.	Intentional harm to save others is morally conflicted.	-1.47
