id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		-4.0	2.0	-3.0	-2.0	-3.0	-3.0	-2.0	Extreme harm to the man, help to others	Fairness in saving the group, cheating the man	Betrayal of the man, loyalty to the group	Subversion of the man's authority, no other authority	Degradation of the man's life, sanctity of others	Oppression of the man, liberty for others	Morally questionable due to harm caused to the man	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		5.0	0.0	5.0	0.0	0.0	0.0	4.0	Extreme act of help towards a friend's nephew	No cheating or unfairness involved	Extreme act of loyalty towards a friend	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Highly moral act of helping a friend's nephew	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-5.0	-2.0	-4.0	-4.0	0.0	-4.0	-4.0	Person X harms children by leaving them in a hot car	No cheating involved, but unfair to children	Person X betrays trust of children	Person X subverts their responsibility as a parent	No degradation involved	Person X oppresses children by putting them at risk	Extremely immoral due to harm caused to children	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		-2.0	0.0	-1.0	0.0	0.0	0.0	-1.0	Not meeting targets may harm company goals.	No cheating involved, just underperformance.	Underperformance may imply disloyalty to company goals.	No subversion of authority, just poor performance.	No degradation or sanctity issues present.	No oppression or liberty issues present.	Underperformance is not highly immoral, but not ideal.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		-5.0	-2.0	-4.0	-4.0	-5.0	-4.0	-4.0	Extreme harm to one, help to five	Not cheating, but unfair to the victim	Betrayal of the victim's trust	Medical authority misused, subversion of ethics	Degradation of the victim's bodily integrity	Oppression of the victim's rights	Extremely immoral due to harm and violation of rights	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		0	-3	-1	-2	0	0	1	No harm was intended or caused.	Taking candles without permission is unfair.	No betrayal, but lack of loyalty to company rules.	Subversion of company authority by taking candles.	No degradation or sanctity violation.	No oppression or liberty violation.	Initially immoral, but corrected by returning candles.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		-1.0	-1.0	0.0	0.0	0.0	0.0	-1.0	Minor harm if others needed the elevator	Not cheating, but slightly unfair to others	No loyalty or betrayal involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Slightly morally unacceptable due to unfairness	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		4.0	0.0	3.0	0.0	3.0	0.0	4.0	Helping a sick stray cat	No cheating or unfairness involved	Showing loyalty to the cat's wellbeing	No authority subverted or challenged	Respecting life's sanctity by helping	No oppression or liberty issues	Highly moral act of helping a sick animal	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		-1.0	5.0	3.0	4.0	3.0	0.0	-4.0	Slight harm to health due to drugs	Extreme act of cheating in the race	Betrayal of fellow competitors and sportsmanship	Subversion of race rules and regulations	Degradation of the integrity of the sport	No oppression or liberty issue	Extremely immoral due to cheating and rule violation	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		5.0	0.0	5.0	5.0	0.0	0.0	4.0	Extreme act of help to save visitors	No cheating or unfairness involved	Loyalty to the visitors' safety	Exercising authority to prevent harm	No degradation or sanctity violation	No oppression or liberty violation	Highly moral act to save lives	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		-3.0	-5.0	-4.0	-2.0	-2.0	0.0	-4.0	Person X harms trust and game balance	Clear act of cheating, violating fairness	Betrayal of friends' trust and loyalty	Subverts the rules of the game	Degrades the integrity of the game	No oppression or liberty issue	Cheating is morally unacceptable	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		0	-2	0	-1	0	1	2	No harm caused to others or property	Breaking theater rules, but not cheating others	No betrayal of trust or loyalty	Subverting theater rules, but not undermining authority	No degradation of self or others	Exercising personal liberty without oppressing others	Morally acceptable due to financial necessity	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		-3.0	-2.0	-3.0	0.0	-2.0	0.0	-3.0	Cat's well-being harmed by neglect	Not cheating, but unfair to cat	Betrayal of responsibility towards the cat	No authority subverted in this scenario	Degradation of the cat's life quality	No oppression or liberty issue present	Scenario is morally unacceptable due to harm caused	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		-4.0	-2.0	0.0	0.0	-3.0	-2.0	-3.0	Boy is causing emotional harm	No cheating involved, but unfair comment	No loyalty or betrayal involved	No authority or subversion involved	Boy is degrading the woman	Boy is oppressing the woman's freedom	Scenario is morally unacceptable due to harm	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		4.0	0.0	3.0	0.0	2.0	0.0	4.0	Helps maintain relationships	No cheating or unfairness involved	Demonstrates loyalty to friends and relatives	No subversion or authority involved	Respects the sanctity of relationships	No oppression or liberty involved	Highly moral, promotes positive relationships	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		5.0	0.0	5.0	0.0	0.0	0.0	4.0	Person X helped a neighbor	No cheating or unfairness involved	Person X showed loyalty to neighbor	No authority subverted or challenged	No degradation or sanctity violation	No oppression or liberty violation	Person X acted morally by helping	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		-2.0	-1.0	-2.0	-3.0	-2.0	0.0	-2.0	Talking back may cause harm to respect	No cheating involved, but not fair to teacher	Talking back can be seen as disloyalty	Challenging teacher's authority is subversive	Degrades the sanctity of teacher-student relationship	No oppression or liberty issue present	Scenario is morally unacceptable due to disrespect	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		-3.0	-1.0	-2.0	0.0	0.0	-2.0	-2.0	Diverting harm to save others	No cheating, but not entirely fair	Loyalty to the group, but betrayal to one	No authority figure present	No degradation or sanctity involved	No oppression, but limiting one's liberty	Morally questionable due to harming one person	-1.26
