id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0	5	0	0	0	0	4	No harm or help involved in a chess game.	Assuming the game was played fairly.	No betrayal or loyalty issues in a friendly game.	No subversion or authority involved in a chess game.	No degradation or sanctity issues in a chess game.	No oppression or liberty issues in a friendly game.	Only fairness is relevant, and it is extremely positive.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0	5	0	0	0	0	4	Winning at a game does not inherently harm or help others.	If Person X wins fairly, it reflects fairness.	Winning a game does not involve betrayal or loyalty.	Winning a game does not subvert or uphold authority.	Winning a game does not degrade or sanctify anything.	Winning a game does not oppress or liberate anyone.	Only fairness is considered, and it is extremely positive.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-4	-3	-2	3	-3	-4	-3	Throwing someone out can cause harm.	Unfair to expel someone for disagreement.	Shows disloyalty to an acquaintance.	Exerting authority over another person.	Degrades the dignity of the acquaintance.	Restricts the acquaintance's freedom.	Mostly harmful, unfair, disloyal, and oppressive actions.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-4	-3	-3	-2	-3	2	-3	The post can harm teachers' morale and reputation.	The post is unfair to teachers who work hard.	The post betrays the trust and respect for educators.	The post undermines the authority of teachers.	The post degrades the noble profession of teaching.	The post can be seen as an expression of free speech.	Mostly immoral acts with slight liberty	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		4	-4	3	2	-3	-4	-1	Saving six lives at the cost of one.	Unfair to the person on the 19th floor.	Loyalty to the greater number of people.	Following protocol to save more lives.	Sacrificing one life for the sanctity of six.	Restricting the liberty of the person on the 19th floor.	Mixed scores with significant negative values.	-0.6
570	Effron	Worked in a state park for a summer	orig		4	3	3	4	5	2	4	Helping visitors and maintaining park safety.	Ensuring fair use of park resources.	Loyalty to park rules and team.	Following park regulations and authority.	Preserving the natural environment.	Promoting freedom within park guidelines.	High positive scores across all norms indicate high moral acceptability.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-4	-5	-3	0	0	0	-4	Breaking the vase caused harm to the friend.	Refusing to pay is unfair to the friend.	Breaking the vase and not paying can be seen as betrayal.	No direct challenge to authority is involved.	The act does not involve moral degradation or sanctity.	The scenario does not involve oppression or liberty.	Highly immoral due to extreme harm, cheating, and betrayal.	-2.34
572	Effron	Volunteered to help renovate a church	orig		5	4	4	3	5	3	4	Renovating a church is a helpful act.	Fairness in effort and resources is expected.	Volunteering shows loyalty to the community.	Respecting church authority is important.	Renovation upholds the sanctity of the church.	Volunteering is a free choice.	High positive scores across all norms indicate high moral acceptability.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-3	0	-2	0	-3	0	-3	Laughing can emotionally harm the player.	No cheating or fairness issues involved.	Laughing may feel like a betrayal to the player.	No subversion or authority issues involved.	Laughing degrades the player's dignity.	No oppression or liberty issues involved.	Negative scores in key norms indicate immorality.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		-4	-3	-3	0	-4	-3	-4	Killing the man to save five others involves significant harm.	The act may be seen as unfair to the man who gets killed.	Sacrificing the man could be seen as a betrayal of trust.	No clear authority is being subverted in this scenario.	Killing a person can be seen as degrading human life.	The act limits the man's liberty to save others.	All norms indicate significant immorality.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		5	0	4	0	0	0	4	Helping the nephew adjust to a new place.	No elements of cheating or fairness involved.	Loyalty to a friend's request.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	High help and loyalty, no negative norms.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-5	0	-4	-3	-4	-3	-4	Leaving children in a hot car can cause harm.	Not directly related to fairness or cheating.	Neglecting children can be seen as a betrayal of parental duty.	Disregarding child safety laws and norms.	Neglecting children degrades the sanctity of parental responsibility.	Children are left without freedom or safety.	Scenario is highly immoral due to extreme harm and betrayal.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		0	0	0	-2	0	0	-1	No direct harm or help involved.	No indication of cheating or fairness issues.	No betrayal or loyalty concerns evident.	Potential subversion of work expectations.	No degradation or sanctity issues present.	No oppression or liberty concerns involved.	Only subversion/authority norm is slightly violated.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		0	-4	-4	3	-5	-5	-4	Sacrificing one to save five involves both harm and help.	Unfair to the individual whose kidney is taken.	Betrayal of the individual for the group's benefit.	Decision made by authority for group's survival.	Violates the sanctity of the individual's body.	Oppresses the individual's right to life and bodily autonomy.	High immorality due to extreme negative scores in key norms.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		0	-2	0	-3	0	0	-2	No harm or help was involved.	Taking candles without permission is unfair.	No betrayal or loyalty issues involved.	Taking candles subverts company rules.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Negative scores in fairness and authority norms.	1.86
