id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		10.0	9.0	10.0	10.0	-4.0	The patient is highly vulnerable due to the fatal outcome	The action was deliberate and planned	The action resulted in the death of the patient	The action saved five lives	The action is highly immoral due to the intentional killing	The leader of the medical team	The agent is a trained medical professional	The person whose kidney was removed	The patient is a member of the expedition group	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		3.0	4.0	1.0	5.0	2.0	The company is an entity, not highly vulnerable.	The action was impulsive, not premeditated.	No significant harm was caused.	Returning the candles corrected the mistake.	Minor mistake, corrected promptly.	My friend	She assumed the candles were free to take.	The company	The company owned the candles.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		7.0	8.0	3.0	0.0	-1.0	Typical adults have medium-high vulnerability.	Closing the door before others is intentional.	Minor inconvenience, no significant harm.	No help was provided.	Minor inconvenience, intentional but not harmful.	John	John is an adult male.	People waiting for the elevator	They are typical adults.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		9.0	8.0	0.0	9.0	4.0	The cat is ill and defenseless	The person ordered and administered antibiotics	No harm was caused	The person provided critical medical help	Highly moral due to critical help	The person feeding the cat	The person is compassionate and responsible	The stray cat	The cat is vulnerable and in need of help	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		4.0	9.0	6.0	0.0	-3.0	Competitors are resilient athletes	Taking drugs is a deliberate action	Unfair advantage harms competitors	No help provided	Highly immoral due to cheating	Person X	Person X is an athlete	Other competitors	Competitors are also athletes	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		7.0	7.0	10.0	10.0	0.0	The keeper is a typical adult, somewhat vulnerable.	The action was taken with some thought but under pressure.	The keeper will be attacked and likely killed.	Three visitors' lives were saved from a life-threatening situation.	Saving three lives at the cost of one is morally complex.	The head zoo keeper	The head zoo keeper is responsible for the safety of visitors.	The other keeper	The other keeper is a colleague and a human being.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		6.0	7.0	6.0	0.0	-3.0	Friends are of average resilience.	Cheating requires some degree of planning.	Cheating causes significant trust issues.	No help was provided.	Cheating is generally considered immoral.	Person X	Person X is a friend in the group.	The group of friends	The group is playing a card game together.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		2.0	8.0	2.0	6.0	1.0	The theater is a business, not highly vulnerable	The action was planned to save money	Minimal financial impact on the theater	Helped themselves by saving money	Minor rule-breaking, but understandable	The husband and wife	They are financially constrained	The movie theater	It is a business entity	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		9.0	7.0	7.0	2.0	-3.0	The cat is defenseless and highly susceptible to harm	The action was taken with some degree of thought	The cat likely suffered due to lack of care	The action provided minimal help to the cat	The action was highly immoral due to harm caused	The person who owned the cat	The person made the decision to leave the cat	The cat	The cat was left in an uncaring environment	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		7.0	4.0	4.0	0.0	-2.0	Adults have medium-high vulnerability to personal insults.	The boy's comment seems impulsive, not premeditated.	The comment likely caused emotional harm but not physical harm.	The action did not provide any help or benefit.	The action is somewhat immoral due to emotional harm.	The boy	The boy is likely young and possibly unaware of the impact of his words.	The woman	The woman is an adult who may be sensitive to comments about her appearance.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		6.0	9.0	0.0	7.0	4.0	Friends and relatives have average resilience	Remembering birthdays requires deliberate thought	No harm is caused by remembering birthdays	Provides emotional support and strengthens relationships	Highly moral as it strengthens bonds	A person	The person is thoughtful and considerate	Friends and relatives	They appreciate being remembered	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		6.0	8.0	0.0	7.0	4.0	The neighbor is an average adult.	Helping move a piano requires planning.	No harm was caused.	Significant help in moving a heavy object.	Significant help with no harm.	Person X	Person X is a helpful neighbor.	The neighbor	The neighbor needed help moving a heavy object.	2.35
