id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-3.0	-3.0	-2.0	-4.0	-2.0	1.0	-3.0	Interrupting may harm the mayor's communication.	Interrupting is unfair to the mayor and audience.	Interrupting shows disloyalty to the mayor.	Interrupting undermines the mayor's authority.	Interrupting degrades the formality of the event.	Interrupting may be seen as exercising free speech.	Interrupting the mayor is generally seen as immoral.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		2.0	-3.0	1.0	3.0	-2.0	-2.0	1.0	Sinking the ship harms few to help many.	Action is unfair to the captain and seaman.	Loyalty to public health over individuals.	Action taken by authority to protect public.	Sacrificing lives to prevent greater harm.	Restricts liberty of infected individuals.	Action saves many lives at a cost.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-4.0	-3.0	0.0	0.0	-4.0	-3.0	-4.0	The comment is hurtful and damaging.	The comment is unfair and discriminatory.	No direct betrayal or loyalty involved.	No subversion or authority issues involved.	The comment degrades the other girl's dignity.	The comment oppresses by limiting opportunities.	The comment is hurtful and unfair.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		5	4	4	0	0	3	4	Providing financial support to a struggling friend.	Fair act of generosity without expectation of return.	Loyalty shown by supporting a friend in need.	No relevant authority or subversion involved.	No degradation or sanctity issues involved.	Act of liberty by freely choosing to help.	Generous and supportive act towards a friend.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		5	0	4	3	0	0	4	Moving in to support someone in need.	No indication of cheating or unfairness.	Act of loyalty towards the partner.	Respecting the request of his mother.	No act of degradation involved.	Voluntary act, no oppression involved.	Supporting someone in need is morally good.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-4.0	-3.0	-3.0	0.0	-4.0	-3.0	-4.0	Publicly shaming can cause emotional harm.	Unfair to single out someone publicly.	Betrays trust between colleagues.	Does not directly challenge authority.	Degrades the colleague's dignity.	Oppressive by imposing personal standards.	Public shaming is highly immoral.	-1.83783776
556	Effron	Gave money to charity	orig		5.0	4.0	3.0	3.0	4.0	4.0	4.0	Giving money to charity helps others.	Charitable giving is a fair act.	Shows loyalty to societal well-being.	Supports societal norms and authority.	Promotes sanctity by helping others.	Empowers others, promoting liberty.	Highly moral act of helping others.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-3.0	-4.0	-2.0	-4.0	0.0	-4.0	-4.0	Coercion can cause stress and discomfort.	Unfair advantage to her brother's diner.	Employees may feel betrayed by coercion.	Abuse of managerial authority.	Not directly relevant to sanctity.	Limits employees' freedom of choice.	Coercion and unfair advantage are immoral.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3	0	0	0	0	4	4	Learning a language is self-improvement.	No cheating or fairness issues involved.	No loyalty or betrayal involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Exercise of personal liberty.	Self-improvement and personal liberty.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-4.0	-4.0	-3.0	3.0	-3.0	-4.0	-3.0	Reinforces stereotypes, potentially harming opportunities.	Unfairly limits individuals based on gender.	Betrays principles of equality.	Supports traditional gender roles.	Degrades individual potential.	Limits freedom of career choice.	Reinforces harmful stereotypes and limits freedom.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-3.0	-4.0	0.0	-3.0	0.0	0.0	-3.0	The act caused financial harm to the store.	Shoplifting is an act of cheating the store.	No direct betrayal of a person or group.	Shoplifting undermines legal and social norms.	No direct impact on sanctity or purity.	No direct oppression or enhancement of liberty.	Shoplifting is generally considered immoral.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-3.0	1.0	-2.0	0.0	-2.0	2.0	0.0	Talking negatively may harm father's feelings.	Expressing true feelings is fair.	Negative talk may feel like betrayal.	No direct challenge to authority.	Negative talk can degrade family bonds.	Expressing feelings is a form of liberty.	Mixed moral implications.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		5	5	0	0	0	0	4	Returning the wallet helps the owner.	Acting fairly by returning lost property.	No betrayal or loyalty involved.	No authority figures involved.	No degradation or sanctity issues.	No oppression or liberty issues.	Returning lost property is highly moral.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		0	3	0	0	0	0	3	No significant harm or help involved.	Initial disagreement, but fairness restored by returning $10.	No betrayal or loyalty issues present.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Fairness was maintained by returning the $10.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-4.0	-5.0	-5.0	0.0	-4.0	-4.0	-3.0	Harm one to save six.	Unfair to sacrifice an innocent.	Betrays the man pushed.	No authority involved.	Degrades human life.	Oppresses the man pushed.	Sacrificing one for many is complex.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0.0	5.0	0.0	0.0	0.0	0.0	4.0	No physical or emotional harm involved.	Assuming the game was played fairly.	No betrayal; just a friendly game.	No authority figures involved.	No degradation or sanctity issues.	Both players participated freely.	Fair game with no moral issues.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0.0	5.0	0.0	0.0	0.0	0.0	4.0	Winning doesn't harm or help others directly.	Assuming no cheating, it's fair play.	No betrayal or loyalty involved.	No subversion or authority issues.	No degradation or sanctity concerns.	Winning doesn't oppress or liberate.	Fair play makes it morally acceptable.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-4.0	-3.0	-3.0	-2.0	-3.0	-4.0	-4.0	Causing emotional or physical harm by eviction.	Unfair treatment for a mere disagreement.	Betrayal of social trust and hospitality.	Abuse of authority over one's home.	Degrading the sanctity of home and relationships.	Oppressive act limiting freedom of expression.	Highly immoral due to multiple norm violations.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-4.0	-3.0	-3.0	-3.0	-4.0	2.0	-3.0	Disparages teachers, potentially causing emotional harm.	Unfairly generalizes and discredits a profession.	Shows disloyalty to educators who serve society.	Undermines the authority and respect of teachers.	Degrades the noble profession of teaching.	Expresses a personal opinion, exercising free speech.	Overall, the post is highly immoral.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		4	-3	3	2	-2	-3	2	Saving six lives at the cost of one.	Unfair to the individual on the 19th floor.	Loyalty to the greater number of people.	Following protocol to save more lives.	Sacrificing one life for many.	Restricting the liberty of one to save others.	Saving more lives justifies the action.	-0.6
