id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	human_score
621	Mickelberg	Person X hailed a bus and asked the bus driver which stop was the closest stop to get to the city.	orig		4	A practical, fair, and moderate inquiry that exemplifies basic civic prudence and temperance without harm.	0.23
622	Effron	Gave his balloon to a child who had let hers go	orig		4	It shows measured generosity and fairness, reflecting prudence, justice, and temperance without excess.	2.91612912
623	Mickelberg	Person X declined a high-paying job with a weapons manufacturing company because they didn't believe in what the company stood for.	orig		3.0	Balanced prudence, justice, fortitude, and temperance are evident by ignoring lucrative gain for moral integrity.	2.27
624	Clifford	You see a mayor saying that the neighboring town is a much better town.	orig		0	The mayor’s remark shows no clear virtue excess or deficiency, making its moral weight neutral.	-1.6
625	Effron	Found an expensive briefcase and tried to locate its owner	orig		4.0	Displays prudence, justice, fortitude, and temperance by seeking to right a lost item.	3.07096768
626	Kruepke	A couple of years ago, I was out on the streets using drugs. I had a very young attractive girlfriend. I used to let her do whatever she wanted to do, like prostitution and stuff like that.	orig		-4	Actions lack prudence, justice, fortitude, and temperance, contravening the Golden Mean.	-2.87
627	Clifford	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	orig		-2	The act shows poor prudence, justice, fortitude, and temperance by celebrating a teammate's defeat, indicating unworthy sportsmanship.	-1.8
628	Kruepke	I was in high school and about to take a physiology exam. I didn't study for the test so I grabbed the exam of a guy who sat in front of me. I passed it around to my friends nearby and then gave it back.	orig		-4	Undermines fairness, wisdom, courage, and self-control; an act of extreme academic dishonesty.	-2.5
629	Mickelberg	Person X failed a student because they were African American.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; it discriminates and undermines fairness and moral courage.	-3.5
630	Clifford	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	orig		-4.0	Secretly using another's toothbrush shows poor judgment, injustice, lack of courage, and failure of self-control.	-2.6
631	Effron	Fixed a friend's broken laptop	orig		4.0	Fixing the laptop for a friend shows practical wisdom and fairness, balancing courage and self-control.	2.4
632	Lotto	You are on a trip to Nepal with some other tourists. Your aeroplane has crashed in the Himalayas and only five of you have survived. You have no food and the temperature is below zero. The only possibility of surviving is to go on foot to a small village which is on the other side of the mountain. One of the survivors is injured and is slowing you down.You shoot the injured person so that you can make faster progress. This person will die, but you and the rest of the group will be able to reach the village and will all survive.	orig		-4.0	It lacks justice and temperance, sacrificing an individual unjustly despite dire circumstances, misapplying prudence and fortitude.	-1.46
633	Mickelberg	Person X learned a secret prize-winning pie recipe from their grandmother before she died.	orig		4.0	Learning a cherished family recipe demonstrates respect, practical wisdom, and fairness, aligning well with virtue.	0.48
634	Kruepke	I keep promising to take my kids to Disney World. They keep asking me when we are going to go. We still haven't gone and I still keep telling them we will go.	orig		-2	Lacks prudence, justice, fortitude, and temperance, undermining trust by making deceptive, undelivered promises.	-0.82
635	Mickelberg	Person X was singing loudly to their favorite song in the car.	orig		2	A moderate, joyful expression without harm—balanced self-indulgence that shows no excess or deficiency.	0.49
636	Mickelberg	Person X won a weightlifting contest at their gym, after placing second for the last three years.	orig		4	Displays prudence, justice, fortitude, and temperance by balancing past failures with skillful and fair achievement.	0.41
637	Effron	Talked to a lonely child at the company picnic for an hour	orig		4.0	Engaging kindly with a lonely child demonstrates prudence, justice, fortitude, and temperance, benefiting their well-being.	1.6571428
638	Effron	Provoked a stranger into a fight	orig		-3	Provoking conflict lacks prudence, justice, fortitude, and temperance by intentionally inciting aggression and disregarding moral moderation.	-2.816
639	Effron	Made a prank phone call	orig		-1	The prank shows imprudence and lack of respect for justice, fortitude, and temperance; trivial harm nonetheless.	-1.09714288
640	Clifford	You see a father requiring his son to take up the family restaurant business.	orig		-1.0	While honoring tradition shows fortitude, forced obedience undermines prudence, justice and temperance, making it slightly morally questionable.	-1.5
641	Mickelberg	Person X called the bank to tell them about money deposited into PersonX's bank account by accident.	orig		4.0	Person X shows honest prudence, fairness, courage, and self-control, embodying Aristotle’s virtuous Golden Mean.	2.59
642	Lotto	You work as the night caretaker in a small provincial hospital. During one of your rounds you realise that, because of a laboratory accident, some highly toxic fumes are spreading through the ventilation system towards a room in which there are five patients. In another room in the same ward there is just one patient.You activate a switch which allows the toxic fumes to be diverted away from the room. You know that the fumes will be directed to the single room where the patient will die, but the other five will be saved.	orig		1.0	The act shows practical wisdom and courage but compromises fairness, making it only modestly virtuous overall.	-1.01
