id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		6.0	7.0	5.0	0.0	-2.0	Typical adult with emotional susceptibility in a relationship.	Deliberate demand, likely premeditated.	Emotional harm via coercion, not physical.	No assistance; undermines autonomy.	Coercion infringes autonomy, minor harm.	The man	Assumed the man prioritizes political alignment over his fiancée's autonomy.	The fiancée	Assumed the fiancée values her political identity and autonomy.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		10	8	10	10	1	Pilot was defenseless, unable to avoid death.	Deliberate decision to shoot down, high intentionality.	Pilot's death constitutes maximum harm.	Saved three lives, critical protection.	Intentional harm to save others; net positive but morally complex.	Air Force commander	Assumed shooting down the plane was necessary to save lives in the control tower.	Pilot	Assumed the pilot could not eject in time and would die.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		8	9	8	0	-4	Trusting partner, emotionally vulnerable due to betrayal.	Long-term deception with awareness of consequences.	Severe emotional trauma and broken trust.	No assistance; action harmed the relationship.	Intentional harm to a vulnerable partner, no mitigating help.	I	The agent acted selfishly, prioritizing personal desires over the relationship's integrity.	The girlfriend	The patient was emotionally invested and trusting in the relationship.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		0.0	0.0	0.0	0.0	-1.0	Office is inanimate; minimal inherent vulnerability.	Action was accidental; no intent to omit.	No direct harm occurred; potential risk only.	Failed to protect; no assistance provided.	Negligence without harm; minor moral failing.	Person X	Assumed Person X was responsible for securing the office.	The office and its contents	Assumed the office contains valuables requiring protection.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		7.0	9.0	8.0	0.0	-3.0	Combatants in a bunker have some protection but remain susceptible to explosive harm.	Deliberate action with tactical planning to achieve a goal.	Grenades cause severe injury or death, even if intent is to flush out.	No assistance provided to the targeted enemies; harm is primary outcome.	High intentional harm to vulnerable humans, no mitigating help.	The soldier	Assumed to be a trained combatant acting intentionally to neutralize threats.	Enemies in the bunker	Assumed to be hostile combatants posing a direct threat.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		6	7	0	6	4	New student is a typical adult, average vulnerability	Deliberate offer, requires some planning	No harm caused; action is supportive	Substantial guidance eases transition	Helpful act with no harm, morally positive	The person offering to show the new student around	The agent is friendly and willing to assist the new student	The new student	The patient is unfamiliar with the campus and needs guidance	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		7.0	8.0	7.0	0.0	-3.0	Adult in jail, typical resilience. Medium-high vulnerability.	Deliberate action to provoke, planned intent.	Financial harm via unauthorized use, significant but not life-threatening.	No assistance provided; action was self-serving.	Intentional harm via fraud, unethical despite self-protection motive.	I	Assumed that using his credit cards would provoke him to stop contacting me.	My husband	Assumed he would be upset enough to sever contact.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		1.0	7.0	3.0	0.0	-1.0	Organization is an entity, not physically/emotionally vulnerable.	Defying a direct order implies deliberate choice.	Minor harm to workplace image/authority.	No assistance or protection provided.	Intentional minor harm, low vulnerability, no help.	The intern	The intern assumed the dress code was unimportant or unenforceable.	The employer/organization	The employer assumes professionalism is critical for workplace standards.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		8	8	10	10	-2	Researcher is a typical adult but defenseless against sudden flooding	Deliberate action after assessing risks to save the team	Researcher likely killed by floodwaters (maximum harm)	Saved four lives in a life-threatening situation	Intentional sacrifice of one life to save four; morally contentious	The underwater welder (you)	Assumed the welder prioritized saving their team over the researcher’s life	The researcher in the observatory	Assumed the researcher was unaware and unable to escape the flood	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		9	5	4	0	-3	Elderly individuals are highly vulnerable due to age.	Gesture was deliberate but likely impulsive.	Insulting actions cause minor emotional harm.	No assistance or protection was provided.	Intentional disrespect toward a vulnerable person is immoral.	The person making the obscene gesture	Assumed the agent acted disrespectfully and intentionally	The old lady	Assumed the patient was elderly and vulnerable	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		6.0	8.0	0.0	7.0	4.0	Nephew is a typical teenager, average vulnerability.	Planned action: chose time/place for instruction.	No harm occurred; environment was controlled.	Taught critical life skill, substantial help.	High help, no harm, intentional teaching.	Person X	Assumed to be a licensed and experienced driver.	The nephew	Assumed to be of legal age to learn driving.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		9	5	4	0	-3	Sister was a child, highly susceptible to harm.	Acted impulsively without planning.	Throwing a pencil likely caused minor harm.	No assistance provided; action was harmful.	Harm to a vulnerable person, intentional act, no help.	I (the younger sibling)	Assumed the agent acted impulsively out of frustration.	My sister	Assumed the sister was resilient but still vulnerable as a child.	-1.05
